주시작일,순위,영화코드,영화명,개봉일,주간관객,누적관객
20240422,1,20228797,범죄도시4,2024-04-24,4225250,4253503
20240422,2,20236614,쿵푸팬더4,2024-04-10,139356,1387656
20240422,3,20234675,파묘,2024-02-22,62127,11847216
20240422,4,20231677,남은 인생 10년,2023-05-24,31065,417945
20240422,5,20249318,챌린저스,2024-04-24,25015,25262
20240422,6,20235613,스턴트맨,2024-05-01,15979,32965
20240422,7,20248493,몬스터 프렌즈,2024-04-25,7203,7403
20240422,8,20231041,댓글부대,2024-03-27,6966,970832
20240422,9,20236295,듄: 파트2,2024-02-28,5979,1993107
20240422,10,19950095,레옹 ,1995-02-18,5639,65365
20240429,1,20228797,범죄도시4,2024-04-24,3709429,7962932
20240429,2,20236614,쿵푸팬더4,2024-04-10,231442,1619098
20240429,3,20235613,스턴트맨,2024-05-01,115764,148729
20240429,4,20249313,"포켓몬스터: 성도지방 이야기, 최종장",2024-05-01,101611,101771
20240429,5,20231677,남은 인생 10년,2023-05-24,40729,458674
20240429,6,20234675,파묘,2024-02-22,33486,11880702
20240429,7,20249318,챌린저스,2024-04-24,24299,49561
20240429,8,20249353,꼬마참새 리차드: 신비한 보석 탐험대,2024-05-01,16344,17798
20240429,9,20249133,극장판 실바니안 패밀리: 프레야의 선물,2024-05-01,13125,13753
20240429,10,20248466,고스트버스터즈: 오싹한 뉴욕,2024-04-17,7974,49520
20240506,1,20228797,범죄도시4,2024-04-24,1774524,9737456
20240506,2,20247783,혹성탈출: 새로운 시대,2024-05-08,415188,415188
20240506,3,20236614,쿵푸팬더4,2024-04-10,132391,1751489
20240506,4,20235613,스턴트맨,2024-05-01,54356,203085
20240506,5,20231677,남은 인생 10년,2023-05-24,54090,512764
20240506,6,20249313,"포켓몬스터: 성도지방 이야기, 최종장",2024-05-01,49085,150856
20240506,7,20249317,악마와의 토크쇼,2024-05-08,42415,43243
20240506,8,19950084,쇼생크 탈출,1995-02-04,20943,33803
20240506,9,20234675,파묘,2024-02-22,18132,11898834
20240506,10,20249318,챌린저스,2024-04-24,15073,64634
20240513,1,20228797,범죄도시4,2024-04-24,922217,10659673
20240513,2,20203557,그녀가 죽었다,2024-05-15,386767,390566
20240513,3,20247783,혹성탈출: 새로운 시대,2024-05-08,351882,767070
20240513,4,20249507,극장판 하이큐!! 쓰레기장의 결전,2024-05-15,341493,348284
20240513,5,20249305,가필드 더 무비,2024-05-15,189483,191497
20240513,6,20236674,이프: 상상의 친구,2024-05-15,72790,73745
20240513,7,20231677,남은 인생 10년,2023-05-24,33806,546570
20240513,8,20249317,악마와의 토크쇼,2024-05-08,32674,75917
20240513,9,20236614,쿵푸팬더4,2024-04-10,14928,1766417
20240513,10,19950084,쇼생크 탈출,1995-02-04,13621,47424
20240520,1,20236653,퓨리오사: 매드맥스 사가,2024-05-22,564078,564702
20240520,2,20228797,범죄도시4,2024-04-24,386093,11045766
20240520,3,20203557,그녀가 죽었다,2024-05-15,320201,710767
20240520,4,20249507,극장판 하이큐!! 쓰레기장의 결전,2024-05-15,154772,503056
20240520,5,20247783,혹성탈출: 새로운 시대,2024-05-08,101852,868922
20240520,6,20249416,청춘 18X2 너에게로 이어지는 길,2024-05-22,70994,74659
20240520,7,20249305,가필드 더 무비,2024-05-15,61291,252788
20240520,8,20236674,이프: 상상의 친구,2024-05-15,25435,99180
20240520,9,20249317,악마와의 토크쇼,2024-05-08,13327,89244
20240520,10,20231677,남은 인생 10년,2023-05-24,11205,557775
20240527,1,20236653,퓨리오사: 매드맥스 사가,2024-05-22,486325,1051027
20240527,2,20234045,설계자,2024-05-29,370329,372106
20240527,3,20203557,그녀가 죽었다,2024-05-15,242205,952972
20240527,4,20228797,범죄도시4,2024-04-24,227633,11273399
20240527,5,20249507,극장판 하이큐!! 쓰레기장의 결전,2024-05-15,63946,567002
20240527,6,20249305,가필드 더 무비,2024-05-15,32481,285269
20240527,7,20247783,혹성탈출: 새로운 시대,2024-05-08,29666,898588
20240527,8,20249416,청춘 18X2 너에게로 이어지는 길,2024-05-22,27431,102090
20240527,9,20248879,드림 시나리오,2024-05-29,20300,21050
20240527,10,20249845,결속밴드 라이브 -항성-,2024-05-29,10112,10112
20240603,1,20191143,원더랜드,2024-06-05,464314,468785
20240603,2,20236653,퓨리오사: 매드맥스 사가,2024-05-22,367596,1418623
20240603,3,20203557,그녀가 죽었다,2024-05-15,181122,1134094
20240603,4,20228797,범죄도시4,2024-04-24,148225,11421624
20240603,5,20234045,설계자,2024-05-29,129786,501892
20240603,6,20240125,나쁜 녀석들: 라이드 오어 다이,2024-06-06,110136,110760
20240603,7,20240195,명탐정 코난 VS 괴도 키드,2024-06-05,87139,87601
20240603,8,20249507,극장판 하이큐!! 쓰레기장의 결전,2024-05-15,58885,625887
20240603,9,20247397,존 오브 인터레스트,2024-06-05,56778,60534
20240603,10,20249305,가필드 더 무비,2024-05-15,45407,330676
20240610,1,20235974,인사이드 아웃 2,2024-06-12,2082669,2082669
20240610,2,20191143,원더랜드,2024-06-05,119149,587934
20240610,3,20236653,퓨리오사: 매드맥스 사가,2024-05-22,110958,1529581
20240610,4,20203557,그녀가 죽었다,2024-05-15,62422,1196516
20240610,5,20218459,드라이브,2024-06-12,54626,55613
20240610,6,20228797,범죄도시4,2024-04-24,47940,11469564
20240610,7,20247397,존 오브 인터레스트,2024-06-05,47697,108231
20240610,8,20249507,극장판 하이큐!! 쓰레기장의 결전,2024-05-15,35027,660914
20240610,9,20240125,나쁜 녀석들: 라이드 오어 다이,2024-06-06,26288,137048
20240610,10,20234045,설계자,2024-05-29,20474,522366
20240617,1,20235974,인사이드 아웃 2,2024-06-12,2031682,4114351
20240617,2,20248465,하이재킹,2024-06-21,488422,493198
20240617,3,20236653,퓨리오사: 매드맥스 사가,2024-05-22,51863,1581444
20240617,4,20247397,존 오브 인터레스트,2024-06-05,32847,141078
20240617,5,20191143,원더랜드,2024-06-05,29747,617681
20240617,6,20203557,그녀가 죽었다,2024-05-15,25510,1222026
20240617,7,20249507,극장판 하이큐!! 쓰레기장의 결전,2024-05-15,25273,686187
20240617,8,20228797,범죄도시4,2024-04-24,22530,11492094
20240617,9,20208245,핸섬가이즈,2024-06-26,16121,19802
20240617,10,20234413,프렌치 수프,2024-06-19,15763,16899
20240624,1,20235974,인사이드 아웃 2,2024-06-12,1524482,5638833
20240624,2,20248465,하이재킹,2024-06-21,594346,1087544
20240624,3,20208245,핸섬가이즈,2024-06-26,439071,458873
20240624,4,20247811,콰이어트 플레이스: 첫째 날,2024-06-26,358339,358339
20240624,5,20247397,존 오브 인터레스트,2024-06-05,20876,161954
20240624,6,20236653,퓨리오사: 매드맥스 사가,2024-05-22,16994,1598438
20240624,7,20234413,프렌치 수프,2024-06-19,13206,30105
20240624,8,20249507,극장판 하이큐!! 쓰레기장의 결전,2024-05-15,12764,698951
20240624,9,20240641,밤낚시, ,11400,40131
20240624,10,20240541,언더더씨: 마법 산호초를 찾아서,2024-06-27,9869,10524
20240701,1,20235974,인사이드 아웃 2,2024-06-12,1279006,6917839
20240701,2,20212932,탈주,2024-07-03,722726,736629
20240701,3,20208245,핸섬가이즈,2024-06-26,510974,969847
20240701,4,20248465,하이재킹,2024-06-21,359319,1446863
20240701,5,20247811,콰이어트 플레이스: 첫째 날,2024-06-26,145882,504221
20240701,6,20235926,퍼펙트 데이즈,2024-07-03,16759,19094
20240701,7,20247397,존 오브 인터레스트,2024-06-05,14383,176337
20240701,8,20249507,극장판 하이큐!! 쓰레기장의 결전,2024-05-15,13141,712092
20240701,9,20240541,언더더씨: 마법 산호초를 찾아서,2024-06-27,8820,19344
20240701,10,20240926,만천과해,2024-07-03,8787,8929
20240708,1,20235974,인사이드 아웃 2,2024-06-12,737595,7655434
20240708,2,20212932,탈주,2024-07-03,607781,1344410
20240708,3,20208911,탈출: 프로젝트 사일런스,2024-07-12,355570,355570
20240708,4,20208245,핸섬가이즈,2024-06-26,354322,1324169
20240708,5,20248465,하이재킹,2024-06-21,196562,1643425
20240708,6,20240850,극장판 도라에몽: 진구의 지구 교향곡,2024-07-10,41340,42357
20240708,7,20247811,콰이어트 플레이스: 첫째 날,2024-06-26,41155,545376
20240708,8,20240781,플라이 미 투 더 문,2024-07-12,21105,21105
20240708,9,20240735,러브 라이즈 블리딩,2024-07-10,17323,17814
20240708,10,20241343,우마무스메 프리티 더비 새로운 시대의 문,2024-07-11,16465,18123
20240715,1,20212932,탈주,2024-07-03,564762,1909172
20240715,2,20235974,인사이드 아웃 2,2024-06-12,403387,8058821
20240715,3,20240983,명탐정 코난: 100만 달러의 펜타그램,2024-07-17,373384,377732
20240715,4,20208245,핸섬가이즈,2024-06-26,267170,1591339
20240715,5,20208911,탈출: 프로젝트 사일런스,2024-07-12,244082,599652
20240715,6,20247440,슈퍼배드 4,2024-07-24,103848,104699
20240715,7,20248465,하이재킹,2024-06-21,95798,1739223
20240715,8,20241984,2023 영탁 단독 콘서트 : 탁쇼2,2024-07-18,19317,19317
20240715,9,20240850,극장판 도라에몽: 진구의 지구 교향곡,2024-07-10,19280,61637
20240715,10,20240781,플라이 미 투 더 문,2024-07-12,18069,39174
20240722,1,20247781,데드풀과 울버린,2024-07-24,1085990,1085990
20240722,2,20247440,슈퍼배드 4,2024-07-24,483706,588405
20240722,3,20212932,탈주,2024-07-03,372882,2282054
20240722,4,20235974,인사이드 아웃 2,2024-06-12,233070,8291891
20240722,5,20240983,명탐정 코난: 100만 달러의 펜타그램,2024-07-17,179531,557263
20240722,6,20208245,핸섬가이즈,2024-06-26,126013,1717352
20240722,7,20208911,탈출: 프로젝트 사일런스,2024-07-12,72405,672057
20240722,8,20224666,파일럿,2024-07-31,39387,49039
20240722,9,20248465,하이재킹,2024-06-21,28628,1767851
20240722,10,20235926,퍼펙트 데이즈,2024-07-03,16051,65643
20240729,1,20224666,파일럿,2024-07-31,1695449,1744488
20240729,2,20247781,데드풀과 울버린,2024-07-24,583463,1669453
20240729,3,20247440,슈퍼배드 4,2024-07-24,582387,1170792
20240729,4,20235974,인사이드 아웃 2,2024-06-12,266819,8558710
20240729,5,20212932,탈주,2024-07-03,203625,2485679
20240729,6,20240983,명탐정 코난: 100만 달러의 펜타그램,2024-07-17,96886,654149
20240729,7,20208245,핸섬가이즈,2024-06-26,45944,1763296
20240729,8,20249733,사랑의 하츄핑,2024-08-07,38137,49683
20240729,9,20242098,헬로카봇 올스타 스페셜,2024-07-31,29948,29948
20240729,10,20235926,퍼펙트 데이즈,2024-07-03,17949,83592
20240805,1,20224666,파일럿,2024-07-31,1284799,3029287
20240805,2,20249733,사랑의 하츄핑,2024-08-07,356701,406384
20240805,3,20247440,슈퍼배드 4,2024-07-24,224915,1395707
20240805,4,20247781,데드풀과 울버린,2024-07-24,205408,1874861
20240805,5,20233038,리볼버,2024-08-07,190291,193335
20240805,6,20235974,인사이드 아웃 2,2024-06-12,125186,8683896
20240805,7,20212932,탈주,2024-07-03,58601,2544280
20240805,8,20240983,명탐정 코난: 100만 달러의 펜타그램,2024-07-17,46511,700660
20240805,9,20241924,극장총집편 봇치 더 록! 전편,2024-08-07,35092,41853
20240805,10,20231042,빅토리,2024-08-14,16546,16793
20240812,1,20224666,파일럿,2024-07-31,856908,3886195
20240812,2,20249188,에이리언: 로물루스,2024-08-14,697619,697619
20240812,3,20204271,행복의 나라,2024-08-14,435031,447628
20240812,4,20249733,사랑의 하츄핑,2024-08-07,264868,671252
20240812,5,20241337,트위스터스,2024-08-14,260862,275021
20240812,6,20231042,빅토리,2024-08-14,178674,195467
20240812,7,20247440,슈퍼배드 4,2024-07-24,113329,1509036
20240812,8,20235974,인사이드 아웃 2,2024-06-12,70906,8754802
20240812,9,20247781,데드풀과 울버린,2024-07-24,67268,1942129
20240812,10,20233038,리볼버,2024-08-07,49942,243277
20240819,1,20249188,에이리언: 로물루스,2024-08-14,544849,1242468
20240819,2,20224666,파일럿,2024-07-31,366840,4253035
20240819,3,20225969,늘봄가든,2024-08-21,204415,204646
20240819,4,20204271,행복의 나라,2024-08-14,166947,614575
20240819,5,20241337,트위스터스,2024-08-14,154450,429471
20240819,6,20249733,사랑의 하츄핑,2024-08-07,119243,790495
20240819,7,20231042,빅토리,2024-08-14,98290,293757
20240819,8,20229365,필사의 추격,2024-08-21,79135,81995
20240819,9,20241098,극장판 블루 록 -에피소드 나기-,2024-08-21,34676,38392
20240819,10,20247440,슈퍼배드 4,2024-07-24,30343,1539379
20240826,1,20249188,에이리언: 로물루스,2024-08-14,394239,1636707
20240826,2,20224666,파일럿,2024-07-31,255804,4508839
20240826,3,20242794,임영웅│아임 히어로 더 스타디움,2024-08-28,160960,161421
20240826,4,20241337,트위스터스,2024-08-14,127725,557196
20240826,5,20225969,늘봄가든,2024-08-21,125476,330122
20240826,6,20249733,사랑의 하츄핑,2024-08-07,94351,884846
20240826,7,20231042,빅토리,2024-08-14,85109,378866
20240826,8,20204271,행복의 나라,2024-08-14,75613,690188
20240826,9,20200162,소년시절의 너,2020-07-09,71186,155720
20240826,10,20226545,한국이 싫어서,2024-08-28,39132,40725
20240902,1,20249188,에이리언: 로물루스,2024-08-14,195778,1832485
20240902,2,20240925,"안녕, 할부지",2024-09-04,147262,151209
20240902,3,20224666,파일럿,2024-07-31,119474,4628313
20240902,4,20240669,비틀쥬스 비틀쥬스,2024-09-04,82323,82323
20240902,5,20242794,임영웅│아임 히어로 더 스타디움,2024-08-28,72785,234206
20240902,6,20242541,룩백,2024-09-05,66116,73232
20240902,7,20249733,사랑의 하츄핑,2024-08-07,60529,945375
20240902,8,20200162,소년시절의 너,2020-07-09,59010,214730
20240902,9,20231042,빅토리,2024-08-14,53656,432522
20240902,10,20241337,트위스터스,2024-08-14,51366,608562
20240909,1,20239670,베테랑2,2024-09-13,2095492,2095782
20240909,2,20249188,에이리언: 로물루스,2024-08-14,78407,1910892
20240909,3,20242541,룩백,2024-09-05,62559,135791
20240909,4,20231042,빅토리,2024-08-14,55626,488148
20240909,5,20242495,브레드이발소: 빵스타의 탄생,2024-09-14,53332,70497
20240909,6,20240925,"안녕, 할부지",2024-09-04,50160,201369
20240909,7,20249733,사랑의 하츄핑,2024-08-07,48349,993724
20240909,8,20224666,파일럿,2024-07-31,41749,4670062
20240909,9,20200162,소년시절의 너,2020-07-09,32025,246755
20240909,10,20242794,임영웅│아임 히어로 더 스타디움,2024-08-28,28926,263132
20240916,1,20239670,베테랑2,2024-09-13,3505254,5601036
20240916,2,20249733,사랑의 하츄핑,2024-08-07,118950,1112674
20240916,3,20242495,브레드이발소: 빵스타의 탄생,2024-09-14,114700,185197
20240916,4,20149629,비긴 어게인,2014-08-13,73751,3555800
20240916,5,20249188,에이리언: 로물루스,2024-08-14,69120,1980012
20240916,6,20242541,룩백,2024-09-05,65713,201504
20240916,7,20240925,"안녕, 할부지",2024-09-04,36543,237912
20240916,8,20242794,임영웅│아임 히어로 더 스타디움,2024-08-28,35919,299051
20240916,9,20243824,오지: 사라진 숲을 찾아서,2024-09-13,28468,46784
20240916,10,20249899,트랜스포머 ONE,2024-09-25,26676,36799
20240923,1,20239670,베테랑2,2024-09-13,810772,6411808
20240923,2,20249899,트랜스포머 ONE,2024-09-25,161045,197844
20240923,3,20149629,비긴 어게인,2014-08-13,68328,3624128
20240923,4,20249733,사랑의 하츄핑,2024-08-07,33812,1146486
20240923,5,20242541,룩백,2024-09-05,29803,231307
20240923,6,20242495,브레드이발소: 빵스타의 탄생,2024-09-14,24851,210048
20240923,7,20244002, 극장총집편 봇치 더 록! 후편,2024-09-25,19518,20515
20240923,8,20249188,에이리언: 로물루스,2024-08-14,16519,1996531
20240923,9,20243721,정국: 아이 엠 스틸,2024-09-18,16401,38577
20240923,10,20234613,더 커버넌트,2024-09-27,15119,15261
20240930,1,20239670,베테랑2,2024-09-13,588255,7000063
20240930,2,20249434,조커: 폴리 아 되,2024-10-01,464597,465221
20240930,3,20232949,대도시의 사랑법,2024-10-01,257619,264188
20240930,4,20248492,와일드 로봇,2024-10-01,236419,247533
20240930,5,20249899,트랜스포머 ONE,2024-09-25,112945,310789
20240930,6,2022B512,명탐정 코난: 시한장치의 마천루,2024-10-02,51947,56483
20240930,7,20149629,비긴 어게인,2014-08-13,49155,3673283
20240930,8,20249733,사랑의 하츄핑,2024-08-07,42814,1189300
20240930,9,20244001,"극장판 엉덩이 탐정: 안녕, 나의 영원한 친구",2024-10-01,32913,35874
20240930,10,20242495,브레드이발소: 빵스타의 탄생,2024-09-14,26691,236739
20241007,1,20239670,베테랑2,2024-09-13,298254,7298317
20241007,2,20232949,대도시의 사랑법,2024-10-01,238120,502308
20241007,3,20248492,와일드 로봇,2024-10-01,190089,437622
20241007,4,20249434,조커: 폴리 아 되,2024-10-01,115325,580546
20241007,5,20040734,노트북,2004-11-26,66632,718077
20241007,6,20249899,트랜스포머 ONE,2024-09-25,38552,349341
20241007,7,20149629,비긴 어게인,2014-08-13,24599,3697882
20241007,8,2022B512,명탐정 코난: 시한장치의 마천루,2024-10-02,24342,80825
20241007,9,20249733,사랑의 하츄핑,2024-08-07,23352,1212652
20241007,10,20244341,너의 색,2024-10-12,18983,18983
20241014,1,20227979,보통의 가족,2024-10-16,279685,289723
